playerId,name,category,best_fit_role,raw_best_fit_role
135150,A. Cornelius,fw,lw,cam
20874,A. Cossu,md,cam,cam
20609,A. Costa,df,rb,rb
134413,A. Cragno,gk,gk,cb
8582,A. Cresswell,df,rb,rcm
523089,A. Danzi,md,cdm,cdm
263591,A. Deiola,md,lcm,lcm
25745,A. Delort,fw,st,cam
276978,A. Diakhaby,fw,rw,ram
235450,A. Diallo,df,rb,rb
25633,A. Diallo,gk,gk,cb
374013,A. Diawara,md,cm,cm
364644,A. Dioussé,md,rcm,rcm
229427,A. Djiku,df,rb,rcm
233910,A. Donis,fw,lw,cam
28292,A. Doucouré,md,cm,cm
49859,A. Dragović,df,lb,lcm
22383,A. Duncan,md,ram,ram
101590,A. Dzagoev,md,cam,cam
101669,A. Dzyuba,fw,st,cam
20876,A. Ekdal,md,cm,cm
286553,A. El Ghazi,fw,lw,lam
552555,A. El Kaabi,fw,st,cam
101953,A. Erokhin,md,ram,ram
15141,A. Esswein,md,cam,cam
105518,A. Fedetskiy,df,lb,lcm
86623,A. Fernández,md,rcm,rcm
263433,A. Ferrari,df,lb,lcm
37948,A. Finnbogason,fw,st,cam
75131,A. Fiola,df,lb,lcm
22566,A. Florenzi,md,lcm,lcm
256992,A. Fulgini,md,lam,lam
22020,A. Galabinov,fw,st,cam
20929,A. Gamberini,df,cb,cdm
25575,A. Gignac,fw,st,st
86414,A. Godoy,md,cam,cam
257800,A. Golovin,md,cam,cam
21098,A. Gomis,gk,gk,cb
26285,A. Gonçalves,md,lam,lam
449985,A. Gouiri,fw,lw,cam
21275,A. Granqvist,df,rb,cdm
134435,A. Grassi,md,cm,cm
412914,A. Gravillon,df,cb,cb
10663,A. Gray,fw,st,cam
256776,A. Grgic,md,ram,ram
3682,A. Griezmann,fw,st,cam
3384,A. Guardado,md,cm,cm
216568,A. Gudmundsson,fw,st,st
77521,A. Gunnarsson,md,cdm,cdm
21077,A. Gómez,fw,rw,ram
221172,A. Hack,df,rb,cdm
15877,A. Hahn,fw,lw,lam
396475,A. Hakimi,df,lb,lcm
234527,A. Halilović,md,lam,lam
372915,A. Harit,md,cam,cam
135113,A. Hjulsager,md,lam,lam
11135,A. Hughes,df,lb,lb
229124,A. Hunou,md,cam,cam
14706,A. Hunt,md,cam,cam
50073,A. Ioniţă,md,cam,cam
399599,A. Isak,fw,st,st
97,A. Isaksson,gk,gk,cb
230020,A. Iwobi,md,cam,cam
22883,A. Izzo,df,lb,lcm
79381,A. Jahanbakhsh,fw,lw,lam
376908,A. Jallow,md,rcm,rcm
261127,A. Januzaj,md,cam,cam
56424,A. Jóhannsson,fw,lw,lam
99381,A. Jędrzejczyk,df,rb,rcm
127719,A. Katai,md,lcm,lcm
8899,A. Kačaniklić,md,lam,lam
293128,A. Khalil,md,ram,ram
8498,A. King,md,cm,cm
25950,A. Knockaert,md,lam,lam
101705,A. Kokorin,fw,lw,lam
8306,A. Kolarov,df,rb,rcm
69411,A. Kramarić,fw,rw,cam
25413,A. Lacazette,fw,st,cam
404213,A. Lafont,gk,gk,cb
8140,A. Lallana,md,cam,cam
134502,A. Laporte,df,rb,rcm
218971,A. Lazaar,df,rb,ram
8284,A. Lennon,md,lam,lam
26245,A. Letellier,gk,gk,cb
93339,A. Lila,md,lam,lam
20941,A. Ljajić,fw,rw,ram
406682,A. Lookman,md,ram,ram
25382,A. Lopes,gk,gk,cb
286388,A. Lusamba,md,lcm,lcm
14822,A. Luthe,gk,gk,cb
125848,A. Machado,df,lb,lb
425926,A. Maier,md,cm,cm
279717,A. Maitland-Niles,md,rcm,rcm
26307,A. Mandi,df,lb,lcm
8889,A. Mariappa,df,cb,cdm
134513,A. Martial,fw,rw,ram
228928,A. Marušić,md,lam,lam
20841,A. Masiello,df,cb,rcm
232822,A. Masina,df,rb,rcm
26499,A. Masuaku,df,rb,ram
120898,A. Mathlouthi,gk,gk,cb
20478,A. Matri,fw,st,cam
246866,A. Mawson,df,rb,rb
83836,A. Maxim,md,cam,cam
120839,A. Maâloul,df,rb,rb
215281,A. Mbengue,df,rb,rcm
8580,A. McCarthy,gk,gk,cb
101666,A. McGeady,md,lam,lam
105619,A. Mehmedi,fw,lw,cam
15254,A. Meier,fw,rw,ram
274970,A. Mendy,fw,st,cam
286215,A. Meret,gk,gk,cb
99452,A. Milik,fw,st,cam
20483,A. Mirante,gk,gk,cb
128214,A. Mitrović,fw,st,cam
62389,A. Mooy,md,cm,cm
346908,A. Murgia,md,lcm,lcm
101606,A. Musa,fw,rw,ram
83972,A. Mățel,df,rb,rb
32793,A. N'Diaye,md,cdm,cdm
209095,A. N'Dour,df,rb,rcm
238055,A. Nabbout,fw,lw,cam
272878,A. Nalini,fw,rw,ram
344140,A. Ndiaye,fw,rw,ram
16435,A. Nemec,fw,st,cam
219350,A. Niane,fw,st,cam
5281,A. Nyom,df,lb,lcm
333477,A. Nübel,gk,gk,cb
21100,A. Ogbonna,df,cb,cdm
337799,A. Ouahim,md,lam,lam
26676,A. Oukidja,gk,gk,cb
300830,A. Ounas,fw,lw,lam
7868,A. Oxlade-Chamberlain,md,lam,lam
125076,A. Oyongo,df,rb,rcm
20661,A. Paloschi,fw,lw,cam
246175,A. Petagna,fw,lw,cam
259946,A. Peñaranda,fw,st,cam
405608,A. Pinamonti,fw,st,st
25410,A. Pléa,fw,rw,ram
20529,A. Poli,md,lcm,lcm
84017,A. Popa,md,lam,lam
83591,A. Prepeliță,md,cm,cm
50411,A. Prijović,fw,rw,ram
8290,A. Pritchard,md,cam,cam
105320,A. Pyatov,gk,gk,cb
209117,A. Rabiot,md,rcm,rcm
20677,A. Raggi,df,cb,rcm
22699,A. Ragusa,fw,rw,ram
3276,A. Rami,df,lb,lb
7870,A. Ramsey,md,cam,cam
20519,A. Ranocchia,df,cb,cdm
69616,A. Rebić,fw,rw,ram
302908,A. Ribelin,md,lcm,lcm
14727,A. Robben,md,lam,lw
222220,A. Robertson,df,rb,ram
70144,A. Rodríguez,df,cb,cdm
146588,A. Romagnoli,df,rb,rcm
293198,A. Romero,md,cm,cm
20434,A. Rosi,df,lb,lcm
15214,A. Rukavina,df,cb,cdm
14748,A. Rüdiger,df,rb,rcm
442211,A. Sabiri,md,cam,cam
50461,A. Sadiku,fw,st,cam
207061,A. Sahibeddine,fw,rw,ram
276211,A. Saint-Maximin,fw,lw,lam
101699,A. Samedov,md,lam,lam
225946,A. Sanabria,fw,st,cam
115353,A. Santamaría,df,rb,rb
190168,A. Santurro,gk,gk,cb
279556,A. Sané,md,lam,lw
19525,A. Schwolow,gk,gk,cb
208716,A. Schöpf,md,cm,cm
14789,A. Schürrle,fw,rw,ram
265368,A. Shehu,df,lb,lb
51127,A. Skúlason,df,rb,rb
8460,A. Smith,df,lb,lcm
25710,A. Soumaoro,df,cb,cdm
26633,A. Souquet,df,lb,lcm
21655,A. Stoian,fw,rw,ram
8351,A. Surman,md,cm,cm
4683,A. Szymanowski,md,ram,ram
3361,A. Sánchez,fw,rw,ram
54819,A. Søderlund,fw,st,cam
55224,A. Sørloth,fw,rw,ram
9080,A. Taarabt,md,ram,ram
28230,A. Tameze,md,cm,cm
209028,A. Thomasson,md,ram,ram
99423,A. Tonev,fw,lw,cm
217874,A. Touré,md,cm,cm
149101,A. Touré,df,lb,lcm
8471,A. Townsend,md,lam,lam
85113,A. Toșca,df,rb,rb
266917,A. Traoré,md,ram,ram
57480,A. Traustason,md,cam,cam
3448,A. Turan,md,rcm,rcm
14729,A. Tymoshchuk,md,lcm,lb
15201,A. Ujah,fw,st,cam
91502,A. Uribe,md,rcm,rcm
7938,A. Valencia,df,lb,lcm
20475,A. Vidal,md,rcm,rcm
217867,A. Walongwa,df,lb,lb
486252,A. Wan-Bissaka,df,lb,lcm
222324,A. Werner,gk,gk,cdm
8925,A. Westwood,md,cm,cm
77546,A. Williams,df,cb,cdm
70123,A. Witsel,md,cm,cm
105622,A. Yarmolenko,fw,lw,lam
7939,A. Young,df,rb,rcm
366401,A. Zambo Anguissa,md,lcm,lcm
140085,A. Živković,md,lam,lam
282438,Aarón,df,rb,rcm
120167,Abdallah Said,md,cam,cam
122561,Abdullah Al Mayouf,gk,gk,cb
139393,Abdullah Otayf,md,cm,cm
6210,Aday,df,cb,rcm
70403,Adrien Silva,md,cam,cam
3582,Adrián,gk,gk,cb
3705,Adrián,md,rcm,rcm
364870,Adrián Diéguez,df,rb,rb
3451,Adrián López,fw,rw,ram
286994,Adrián Marín,df,rb,rb
3290,Aduriz,fw,st,cam
3296,Adán,gk,gk,cb
222761,Afonso Figueiredo,df,rb,rcm
167117,Ager Aketxe,md,lam,lam
3681,Agirretxe,fw,lw,cam
120156,Ahmed Fathy,df,lb,lcm
119951,Ahmed Hegazy,df,cb,cb
284580,Ailton,df,rb,rcm
357992,Aitor Ruibal,fw,rw,rcm
262048,Al. Miranchuk,md,rcm,rcm
7302,Albentosa,df,cb,cdm
470756,Alberto López,df,rb,rcm
4908,Alberto Moreno,df,rb,rcm
406460,Alberto Redondo,df,lb,lcm
3300,Albiol,df,lb,lcm
282448,Aleix García,md,cdm,cdm
4256,Aleix Vidal,md,lam,lam
405972,Alex Robles,df,lb,lb
70084,Alex Sandro,df,rb,ram
3466,Alexis,df,cb,cdm
359847,Alfonso Pedraza,md,ram,ram
131184,Ali Adnan,df,rb,rcm
398219,Ali Al Bulayhi,df,rb,rb
198120,Ali Gabr,df,lb,lb
214220,Alisson,gk,gk,cb
40726,Allan,md,lam,lam
388928,Amr Warda,md,lam,lam
4094,Ander Capa,df,lb,lam
3413,Ander Herrera,md,lcm,lcm
279560,Andoni Gorosabel,df,lb,lcm
344065,Andoni López,df,rb,rcm
240445,Andreas Pereira,md,cam,cam
43515,Andrei Girotto,md,cm,cm
211885,André Gomes,md,ram,ram
65880,André Ramalho,df,cb,cb
135927,André Silva,fw,st,cam
247173,Andrés,gk,gk,cb
3486,Andrés Fernández,gk,gk,cb
20604,Angelo da Costa,gk,gk,cb
286981,Antonio Sivera,gk,gk,cb
93000,Antunes,df,rb,rcm
4805,Arbilla,df,rb,rcm
278288,Aritz Elustondo,df,lb,lb
3397,Arrizabalaga,gk,gk,cb
3488,Asier Riesgo,gk,gk,cdm
230883,Ayoze Pérez,fw,st,cam
3372,Aythami Artiles,df,cb,cb
25553,Azpilicueta,df,lb,lcm
134351,B. Afobe,fw,st,cam
25826,B. André,md,cm,cm
8268,B. Assou-Ekotto,df,rb,rb
64078,B. Balaj,fw,lw,lam
447379,B. Baningime,md,lcm,lcm
99833,B. Bereszyński,df,lb,lcm
75014,B. Bese,df,lb,lam
38084,B. Bjarnason,md,rcm,rcm
228981,B. Bourigeaud,md,lam,lam
105716,B. Butko,df,rb,ram
20637,B. Cesar,df,cb,cdm
350976,B. Chilwell,df,rb,rcm
26381,B. Corgnet,md,cam,cam
25632,B. Costil,gk,gk,cb
20404,B. Cristante,md,lam,lam
26000,B. Dabo,md,cm,cm
136441,B. Davies,df,rb,rcm
214710,B. Dibassy,df,rb,rcm
50007,B. Djimsiti,df,cb,cdm
54375,B. Dočkal,md,lam,lam
20639,B. Dramé,df,rb,rcm
265431,B. Drągowski,gk,gk,cb
101690,B. Dzsudzsák,md,lam,lam
21169,B. Džemaili,md,cam,cam
282772,B. Embolo,fw,lw,cam
207002,B. Fernández,fw,st,cam
8358,B. Foster,gk,gk,cb
253784,B. Guillaume,fw,st,cam
402017,B. Gyamfi,df,lb,lcm
8066,B. Hamer,gk,gk,cb
258253,B. Henrichs,df,cb,lcm
51689,B. Hrgota,fw,rw,cam
14855,B. Höwedes,df,cb,lcm
15719,B. Hübner,df,rb,rb
105616,B. Ideye,fw,st,cam
209792,B. Idowu,df,rb,rb
7891,B. Ivanović,df,lb,lcm
449921,B. Jatta,md,lam,lam
26124,B. Jeannot,fw,lw,cam
404216,B. Kamara,df,cb,cdm
301635,B. Kamara,gk,gk,cb
269189,B. Kapustka,md,cam,cam
61961,B. Kayal,md,cm,cm
256480,B. Keita,fw,st,cam
26547,B. Ketkeophomphone,fw,lw,lam
25392,B. Koné,df,cb,cdm
50264,B. Kukeli,md,cdm,cdm
331913,B. Labeau,fw,st,st
26016,B. Lecomte,gk,gk,cb
14768,B. Leno,gk,gk,cb
22185,B. Martella,df,rb,rcm
134,B. Martins Indi,df,cb,cdm
25437,B. Matuidi,md,ram,ram
454388,B. Mbeumo,fw,rw,cam
8944,B. Mee,df,rb,rb
26136,B. Mendy,df,rb,ram
207164,B. N'Diaye,md,rcm,rcm
25891,B. Nivet,md,cam,cam
394,B. Nuytinck,df,cb,cdm
14775,B. Oczipka,df,rb,rcm
55982,B. Oviedo,df,rb,rb
340646,B. Pavard,df,cb,cdm
29641,B. Pelé,md,cam,cam
252589,B. Petković,fw,rw,cam
113517,B. Pérez,fw,rw,cam
26365,B. Reynet,gk,gk,cb
366193,B. Risa,df,cb,cam
11155,B. Ruiz,md,cm,cm
7858,B. Sagna,df,lb,lcm
25865,B. Sako,md,cam,cam
20723,B. Salamon,df,lb,lcm
26131,B. Samba,gk,gk,cb
25947,B. Sankoh,df,cb,cdm
274344,B. Santamaria,md,cm,cm
25743,B. Sarr,md,lcm,lcm
18544,B. Schmitz,df,lb,lam
14728,B. Schweinsteiger,md,cm,cm
54495,B. Sigurðarson,fw,lw,lam
397033,B. Soumaré,md,cm,cm
408827,B. Srarfi,md,lam,lam
25995,B. Stambouli,md,lcm,lb
33235,B. Stancu,fw,rw,ram
54451,B. Sævarsson,df,lb,lb
142755,B. Traoré,fw,lw,lam
8627,B. Watson,md,cdm,cdm
15232,B. Wood,fw,st,cam
351808,B. Woodburn,fw,lw,lw
32572,B. Yılmaz,fw,st,cam
86309,B. Zuculini,md,cdm,cdm
244357,B. Zungu,md,cdm,cdm
345707,B. Özcan,md,ram,ram
3750,Balenziaga,df,rb,rcm
3270,Barragán,df,lb,lcm
520163,Barri,md,cm,cm
3335,Bartra,df,cb,cdm
208865,Bastos,df,lb,lb
32601,Bebé,md,cam,cam
167145,Bellerín,df,lb,lcm
287003,Benito Ramírez,md,ram,ram
296341,Bernardo,df,rb,rcm
3692,Bernardo Espinosa,df,cb,cdm
265673,Bernardo Silva,md,lam,lam
3595,Beñat,md,cm,cm
3644,Bigas,df,rb,rb
20450,Bojan,fw,rw,cam
3875,Borja Bastón,fw,st,cam
4278,Borja García,md,ram,ram
298385,Borja Herrera,df,rb,rcm
263092,Borja Lasso,md,cm,cm
344120,Borja Mayoral,fw,st,cam
3543,Borja Valero,md,cm,cm
4440,Borja Valle,fw,rw,cam
255320,Boschilia,md,lcm,lcm
404397,Brahim Diaz,md,ram,ram
302550,Brais Méndez,md,lam,lam
247162,Brandon,fw,rw,ram
70975,Bruma,fw,rw,ram
5677,Bruno,df,cb,cdm
3541,Bruno,md,cm,cm
101558,Bruno Alves,df,rb,rb
243588,Bruno Fernandes,md,ram,ram
3394,Bruno Gama,md,ram,ram
222766,Bruno Gaspar,df,lb,lcm
44251,Bruno Peres,df,lb,lcm
3278,Bruno Saltor,df,lb,lb
3779,Bueno,fw,rw,cam
226005,Burgui,md,ram,ram
6365,Bustinza,df,lb,lcm
4086,Bóveda,df,cb,lcm
7961,C. Adam,md,rcm,rcm
417231,C. Adjapong,df,cb,cm
328131,C. Akolo,fw,lw,lam
101742,C. Ansaldi,df,rb,rcm
89559,C. Aránguiz,md,cm,cm
70215,C. Atsu,md,ram,ram
8953,C. Austin,fw,rw,cam
364772,C. Awaziem,df,cb,cdm
37831,C. Bacca,fw,rw,cam
11131,C. Baird,df,cb,cdm
25472,C. Bakambu,fw,st,cam
26167,C. Beauvue,fw,st,cam
25616,C. Ben Saada,md,lam,lam
91,C. Benschop,fw,lw,lam
38031,C. Benteke,fw,st,cam
21842,C. Biraghi,df,rb,rcm
55988,C. Bolaños,md,lam,lam
51004,C. Borges,md,cm,cm
3662,C. Bravo,gk,gk,cb
8370,C. Brunt,md,rcm,rcm
9403,C. Cathcart,df,cb,cdm
171283,C. Chambers,df,cb,lcm
25938,C. Charrier,md,cam,cam
8004,C. Clark,df,rb,rb
15278,C. Clemens,md,lcm,lcm
114813,C. Cueva,md,ram,ram
9285,C. Daniels,df,rb,rcm
8360,C. Dawson,df,lb,lcm
267185,C. Dell'Orco,df,rb,rb
25601,C. Diabaté,fw,st,cam
26032,C. Doukouré,md,lcm,lcm
54,C. Eriksen,md,cam,cam
32523,C. Erkin,df,rb,rcm
9620,C. Evans,md,lcm,lcm
149846,C. Falletti,md,cam,cam
14853,C. Fuchs,df,rb,rcm
448127,C. Führich,md,ram,ram
55977,C. Gamboa,df,lb,lcm
14754,C. Gentner,md,cm,cm
13451,C. Goldson,df,lb,lb
25407,C. Grenier,md,cam,cam
8831,C. Gunter,df,lb,lcm
216074,C. Günter,df,rb,rcm
450826,C. Hudson-Odoi,md,ram,ram
28314,C. Hérelle,df,rb,cdm
21384,C. Immobile,fw,rw,cam
25427,C. Jallet,df,rb,rcm
15095,C. Janker,df,lb,lb
134512,C. Jean,fw,lw,lam
144884,C. Jullien,df,rb,cdm
68085,C. Kabasele,df,cb,cdm
361779,C. Keita,df,rb,rcm
25943,C. Kerbrat,df,lb,lb
26270,C. Keșerü,fw,rw,ram
131321,C. Kouakou,fw,lw,lam
37725,C. Kouyaté,md,lcm,lcm
14838,C. Kramer,md,cm,cm
134503,C. Lenglet,df,rb,rb
255670,C. Lombardi,fw,lw,lcm
92900,C. Lykogiannis,df,rb,rcm
14796,C. Löwe,df,rb,rcm
25789,C. M'Bengue,df,rb,rb
21173,C. Maggio,df,lb,lcm
20470,C. Marchisio,md,cm,cm
216614,C. Martins Pereira,md,rcm,rcm
18704,C. Mathenia,gk,gk,cb
37726,C. Mbemba,df,rb,rcm
8797,C. McLaughlin,df,lb,lcm
286382,C. Michelin,df,lb,lcm
14745,C. Molinaro,df,rb,rcm
212651,C. Musonda,md,ram,ram
27412,C. N'Doye,md,cam,cam
28123,C. N'Jie,fw,rw,cam
143189,C. Ninga,fw,rw,ram
347200,C. Nkunku,md,ram,ram
8303,C. Pantilimon,gk,gk,cb
285396,C. Pavón,fw,lw,lam
138577,C. Philipps,md,cdm,cdm
21128,C. Pinsoglio,gk,gk,cb
14707,C. Pizarro,fw,rw,cam
20632,C. Puggioni,gk,gk,cb
391530,C. Pulisic,md,lam,lam
16436,C. Quaner,fw,lw,lam
114617,C. Ramos,df,lb,lb
386197,C. Roberts,df,lb,lam
70095,C. Rodríguez,md,ram,ram
255387,C. Salcedo,df,cb,cdm
38436,C. Santos,fw,st,cam
15215,C. Schindler,df,cb,cdm
7922,C. Smalling,df,cb,cdm
145030,C. Stanko,md,cdm,cdm
3714,C. Stuani,fw,st,cam
86340,C. Sánchez,md,lam,lam
26518,C. Sánchez,md,cdm,cdm
344864,C. Söyüncü,df,rb,rb
70090,C. Săpunaru,df,lb,lcm
9164,C. Taylor,df,rb,rb
337732,C. Teuchert,fw,rw,cam
20663,C. Théréau,fw,rw,cam
209091,C. Tolisso,md,cam,cam
32636,C. Tosun,fw,st,cam
393284,C. Traoré,df,rb,rcm
83574,C. Tătărușanu,gk,gk,cb
26374,C. Varrault,df,lb,lb
3685,C. Vela,fw,lw,cam
234710,C. Washington,fw,st,cam
11669,C. Wilson,fw,st,cam
9206,C. Wood,fw,st,cam
86308,C. Yacob,md,cdm,cdm
215036,C. Yamberé,df,lb,lcm
3531,C. Zapata,df,cb,cdm
350032,C. Ünder,fw,lw,lam
135937,Cafú,md,rcm,rcm
16432,Caiuby,md,ram,ram
3566,Camacho,md,cdm,cdm
3470,Campaña,md,cm,cm
3282,Canales,md,lam,lam
4879,Carles Gil,md,lam,lam
4789,Carles Planas,df,rb,rcm
329026,Carlos Calderón,md,ram,rw
278324,Carlos Fernández,fw,st,cam
396484,Carlos Isaac,df,lb,lcm
3672,Carlos Martínez,df,lb,lam
372752,Carlos Soler,md,lam,lam
250899,Carlos Vigaray,df,lb,lcm
40756,Casemiro,md,cm,cm
385273,Charles,fw,st,cam
213124,Chema,df,rb,rb
5147,Choco Lozano,fw,st,cam
3645,Chory Castro,md,ram,ram
373713,Christian Rivera,md,cam,cam
485464,Christian Rutjens,df,lb,lb
400558,Chuca,md,ram,ram
107413,Chul Hong,df,rb,rb
3460,Coke,df,cb,lcm
3358,Cristian Tello,fw,rw,ram
3322,Cristiano Ronaldo,fw,st,cam
340,Cuco Martina,df,cb,rcm
3963,Cuéllar,gk,gk,cb
70389,Cédric Soares,df,lb,lcm
49856,D. Abraham,df,cb,cdm
14724,D. Alaba,df,rb,ram
28251,D. Alcibiade,df,cb,cdm
38598,D. Alibec,fw,rw,ram
13484,D. Alli,md,cam,cam
217078,D. Amartey,md,lcm,lb
14885,D. Aogo,df,rb,rcm
403613,D. Arzani,md,ram,ram
20866,D. Astori,df,rb,rcm
407699,D. Avounou,md,rcm,rcm
331918,D. Bahamboula,md,cam,cam
15777,D. Baier,md,rcm,rcm
21507,D. Baselli,md,cm,cm
20575,D. Basta,df,lb,lcm
14913,D. Benaglio,gk,gk,cb
209400,D. Berardi,fw,lw,lam
21282,D. Biondini,md,lam,lam
206318,D. Biraschi,df,lb,lcm
38,D. Blind,df,rb,rcm
16609,D. Blum,md,ram,ram
137143,D. Boldor,df,cb,cb
20393,D. Bonera,df,lb,lb
8034,D. Boyata,df,cb,cdm
127928,D. Brašanac,md,lcm,lcm
295747,D. Bronn,df,lb,lb
15399,D. Brosinski,df,rb,rcm
356908,D. Burnic,md,ram,ram
75137,D. Böde,fw,st,st
257028,D. Calabria,df,lb,lcm
14989,D. Caligiuri,md,lcm,lcm
293687,D. Calvert-Lewin,fw,st,cam
256478,D. Cataldi,md,cm,cm
335634,D. Ceter,fw,rw,cam
4513,D. Cheryshev,md,ram,ram
125273,D. Colindres,fw,rw,ram
25786,D. Congré,df,rb,rcm
14717,D. Contento,df,rb,rb
21094,D. D'Ambrosio,df,cb,cm
26399,D. Da Silva,df,cb,cdm
20638,D. Dainelli,df,cb,cdm
20438,D. De Rossi,md,cm,cm
8583,D. Delaney,df,rb,rb
15937,D. Demme,md,cm,cm
20875,D. Dessena,md,lcm,lcm
20972,D. Di Gennaro,md,cam,cam
15129,D. Didavi,md,cam,cam
14888,D. Diekmeier,df,lb,lcm
8495,D. Drinkwater,md,cm,cm
8436,D. Edwards,md,cdm,cdm
21861,D. Falcinelli,fw,st,cam
20516,D. Faraoni,df,lb,lcm
7932,D. Fletcher,md,cm,cm
25638,D. Foulquier,df,lb,lcm
105606,D. Garmash,md,ram,ram
12536,D. Gayle,fw,st,cam
367621,D. Geiger,md,cm,cm
14845,D. Ginczek,fw,st,cam
101623,D. Glushakov,md,cam,cam
3433,D. Godín,df,rb,rcm
7989,D. Gosling,md,cm,cm
283142,D. Gray,md,ram,ram
84536,D. Grigore,df,rb,rb
125260,D. Guzmán,md,rcm,rcm
16843,D. Heintz,df,rb,rb
8955,D. Ings,fw,lw,cam
160,D. Janmaat,df,lb,lcm
15810,D. Kaiser,md,lam,lam
365880,D. Kamada,md,cam,cam
437057,D. Khalid,fw,lw,cam
56,D. Klaassen,md,cm,cm
165425,D. Kohr,md,cm,cm
82520,D. Kolář,md,cm,cm
101663,D. Kombarov,df,rb,ram
240042,D. Kownacki,fw,lw,cam
220971,D. Kuzyaev,md,lcm,lcm
82684,D. Lafata,fw,st,cam
16303,D. Latza,md,rcm,rcm
116269,D. Laxalt,md,rcm,rcm
127534,D. Lazović,md,lam,lam
487983,D. Lempereur,df,rb,rcm
82510,D. Limberský,df,rb,rcm
28990,D. Liénard,md,rcm,rcm
25393,D. Lovren,df,cb,cdm
291528,D. Lukebakio,md,lam,lam
21306,D. Maietta,df,cb,cdm
15122,D. Maroh,df,cb,cb
532949,D. McNeil,md,ram,rw
122,D. Mertens,fw,st,cam
37796,D. Miličević,md,ram,ram
8603,D. Murphy,fw,st,cam
38079,D. Opare,df,lb,lcm
134708,D. Origi,fw,lw,cam
25662,D. Ospina,gk,gk,cb
82644,D. Pavelka,md,cm,cm
49979,D. Pavlovic,df,rb,rcm
25714,D. Payet,md,cam,cam
3475,D. Perotti,fw,rw,ram
37739,D. Praet,md,cam,cam
466,D. Pröpper,md,rcm,rcm
21351,D. Pudil,df,rb,rcm
62071,D. Randolph,gk,gk,cb
379209,D. Rice,df,cb,cdm
116283,D. Rolán,fw,rw,ram
8292,D. Rose,df,rb,ram
134427,D. Rugani,df,cb,cdm
26610,D. Sakho,fw,st,cam
7982,D. Santon,df,rb,rcm
134399,D. Selke,fw,st,cam
26196,D. Sidibé,df,lb,lcm
149019,D. Simpson,df,lb,lb
93003,D. Siovas,df,rb,cdm
286831,D. Solanke,fw,st,cam
105332,D. Srna,df,lb,lcm
8086,D. Stephens,md,lcm,lcm
7907,D. Sturridge,fw,st,cam
135747,D. Subašić,gk,gk,cb
3974,D. Suárez,df,lb,lcm
257762,D. Sánchez,df,cb,cdm
383,D. Tadić,md,cam,cam
91064,D. Torres,md,cdm,cdm
127530,D. Tošić,df,rb,rb
352988,D. Upamecano,df,rb,rcm
343925,D. Verde,fw,rw,cm
69396,D. Vida,df,rb,rb
136509,D. Ward,gk,gk,cb
26652,D. Wass,md,lam,lam
7945,D. Welbeck,fw,rw,ram
8745,D. Whitehead,md,cdm,cdm
15823,D. Williams,md,cm,cm
252365,D. Yedlin,df,lb,lcm
397028,D. Zagadou,df,rb,rcm
360992,D. Zakaria,md,cm,cm
86243,D. Zapata,fw,st,cam
22889,D. Zappacosta,df,lb,lcm
14772,D. da Costa,df,lb,lcm
230626,D. Ćaleta-Car,df,rb,rb
69610,D. Čop,fw,rw,cam
65090,D. Švento,df,rb,rb
298212,Dalbert,df,rb,rcm
3334,Dani Alves,df,lb,lcm
4371,Dani Castellano,df,rb,rcm
